% Model,SquareDomain.mph
% Version,COMSOL 5.3.0.223
% Date,"Jun 29 2019, 15:43"
% Dimension,1
% Nodes,801
% Expressions,1
% Description,Line graph
% X,Height
0,49.99999999999999
0.005000000000002558,50
0.010000000000005116,50
0.015000000000007674,50
0.020000000000010232,49.99999999999999
0.025000000000010125,50
0.03000000000001002,50
0.03500000000000991,50
0.040000000000009805,49.99999999999999
0.0450000000000097,50
0.05000000000000959,50
0.055000000000009486,50
0.06000000000000938,49.99999999999999
0.06500000000000927,50
0.07000000000000917,50
0.07500000000000906,50
0.08000000000000895,49.99999999999999
0.08500000000000885,50
0.09000000000000874,50
0.09500000000000863,50
0.10000000000000853,49.99999999999999
0.10500000000000842,50
0.11000000000000831,50
0.1150000000000082,50
0.1200000000000081,49.99999999999999
0.125000000000008,50
0.1300000000000079,50
0.13500000000000778,50
0.14000000000000767,49.99999999999999
0.14500000000000757,50
0.15000000000000746,50
0.15500000000000735,50
0.16000000000000725,49.99999999999999
0.16500000000000714,50
0.17000000000000703,50
0.17500000000000693,50
0.18000000000000682,49.99999999999999
0.18500000000000671,50
0.1900000000000066,50
0.1950000000000065,50
0.2000000000000064,49.99999999999999
0.2050000000000063,50
0.21000000000000618,50
0.21500000000000608,50
0.22000000000000597,49.99999999999999
0.22500000000000586,50
0.23000000000000576,50
0.23500000000000565,50
0.24000000000000554,49.99999999999999
0.24500000000000544,50
0.25000000000000533,50
0.2550000000000052,50
0.2600000000000051,49.99999999999999
0.265000000000005,50
0.2700000000000049,50
0.2750000000000048,50
0.2800000000000047,49.99999999999999
0.2850000000000046,50
0.2900000000000045,50
0.29500000000000437,50
0.30000000000000426,49.99999999999999
0.30500000000000416,50
0.31000000000000405,50
0.31500000000000394,50
0.32000000000000384,49.99999999999999
0.32500000000000373,50
0.3300000000000036,50
0.3350000000000035,50
0.3400000000000034,49.99999999999999
0.3450000000000033,50
0.3500000000000032,50
0.3550000000000031,50
0.360000000000003,49.99999999999999
0.3650000000000029,50
0.37000000000000277,50
0.37500000000000266,50
0.38000000000000256,49.99999999999999
0.38500000000000245,50
0.39000000000000234,50
0.39500000000000224,50
0.40000000000000213,49.99999999999999
0.405000000000002,50
0.4100000000000019,50
0.4150000000000018,50
0.4200000000000017,49.99999999999999
0.4250000000000016,50
0.4300000000000015,50
0.4350000000000014,50
0.4400000000000013,49.99999999999999
0.4450000000000012,50
0.45000000000000107,50
0.45500000000000096,50
0.46000000000000085,49.99999999999999
0.46500000000000075,50
0.47000000000000064,50
0.47500000000000053,50
0.4800000000000004,49.99999999999999
0.4850000000000003,50
0.4900000000000002,50
0.4950000000000001,50
0.5,49.99999999999999
0.5049999999999999,50
0.5099999999999998,50
0.5149999999999997,50
0.5199999999999996,49.99999999999999
0.5249999999999995,50
0.5299999999999994,50
0.5349999999999993,50
0.5399999999999991,49.99999999999999
0.544999999999999,50
0.5499999999999989,50
0.5549999999999988,50
0.5599999999999987,49.99999999999999
0.5649999999999986,50
0.5699999999999985,50
0.5749999999999984,50
0.5799999999999983,49.99999999999999
0.5849999999999982,50
0.5899999999999981,50
0.594999999999998,50
0.5999999999999979,49.99999999999999
0.6049999999999978,50
0.6099999999999977,50
0.6149999999999975,50
0.6199999999999974,49.99999999999999
0.6249999999999973,50
0.6299999999999972,50
0.6349999999999971,50
0.639999999999997,49.99999999999999
0.6449999999999969,50
0.6499999999999968,50
0.6549999999999967,50
0.6599999999999966,49.99999999999999
0.6649999999999965,50
0.6699999999999964,50
0.6749999999999963,50
0.6799999999999962,49.99999999999999
0.6849999999999961,50
0.689999999999996,50
0.6949999999999958,50
0.6999999999999957,49.99999999999999
0.7049999999999956,50
0.7099999999999955,50
0.7149999999999954,50
0.7199999999999953,49.99999999999999
0.7249999999999952,50
0.7299999999999951,50
0.734999999999995,50
0.7399999999999949,49.99999999999999
0.7449999999999948,50
0.7499999999999947,50
0.7549999999999946,50
0.7599999999999945,49.99999999999999
0.7649999999999944,50
0.7699999999999942,50
0.7749999999999941,50
0.779999999999994,49.99999999999999
0.7849999999999939,50
0.7899999999999938,50
0.7949999999999937,50
0.7999999999999936,49.99999999999999
0.8049999999999935,50
0.8099999999999934,50
0.8149999999999933,50
0.8199999999999932,49.99999999999999
0.8249999999999931,50
0.829999999999993,50
0.8349999999999929,50
0.8399999999999928,49.99999999999999
0.8449999999999926,50
0.8499999999999925,50
0.8549999999999924,50
0.8599999999999923,49.99999999999999
0.8649999999999922,50
0.8699999999999921,50
0.874999999999992,50
0.8799999999999919,49.99999999999999
0.8849999999999918,50
0.8899999999999917,50
0.8949999999999916,50
0.8999999999999915,49.99999999999999
0.9049999999999914,50
0.9099999999999913,50
0.9149999999999912,50
0.919999999999991,49.99999999999999
0.9249999999999909,50
0.9299999999999908,50
0.9349999999999907,50
0.9399999999999906,49.99999999999999
0.9449999999999905,50
0.9499999999999904,50
0.9549999999999903,50
0.9599999999999902,49.99999999999999
0.9649999999999901,50
0.96999999999999,50
0.9749999999999899,50
0.9799999999999898,49.99999999999999
0.9849999999999897,50
0.9899999999999896,50
0.9949999999999894,50
0.9999999999999893,49.99999999999999
1.004999999999992,50
1.0099999999999945,50
1.014999999999997,50
1.0199999999999996,49.99999999999999
1.0249999999999995,50
1.0299999999999994,50
1.0349999999999993,50
1.0399999999999991,49.99999999999999
1.044999999999999,50
1.049999999999999,50
1.0549999999999988,50
1.0599999999999987,49.99999999999999
1.0649999999999986,50
1.0699999999999985,50
1.0749999999999984,50
