% Model,SquareDomain.mph
% Version,COMSOL 5.3.0.223
% Date,"Jun 29 2019, 15:43"
% Dimension,1
% Nodes,804
% Expressions,1
% Description,Line graph
% X,Height
0,-5.512089101654111E-13
0.005000000000002558,-2.7560445508270553E-13
0.010000000000005116,0
0.015000000000007674,2.7560445508270553E-13
0.020000000000010232,5.512089101654111E-13
0.025000000000010125,-2.7560445508270553E-13
0.03000000000001002,0
0.03500000000000991,2.7560445508270553E-13
0.040000000000009805,2.7560445508270553E-13
0.0450000000000097,-2.7560445508270553E-13
0.05000000000000959,0
0.055000000000009486,2.7560445508270553E-13
0.06000000000000938,2.7560445508270553E-13
0.06500000000000927,-2.7560445508270553E-13
0.07000000000000917,0
0.07500000000000906,2.7560445508270553E-13
0.08000000000000895,2.7560445508270553E-13
0.08500000000000885,-2.7560445508270553E-13
0.09000000000000874,0
0.09500000000000863,2.7560445508270553E-13
0.10000000000000853,2.7560445508270553E-13
0.10500000000000842,-2.7560445508270553E-13
0.11000000000000831,0
0.1150000000000082,2.7560445508270553E-13
0.1200000000000081,2.7560445508270553E-13
0.125000000000008,0
0.1300000000000079,0
0.13500000000000778,0
0.14000000000000767,0
0.14500000000000757,0
0.15000000000000746,0
0.15500000000000735,0
0.16000000000000725,0
0.16500000000000714,0
0.17000000000000703,0
0.17500000000000693,0
0.18000000000000682,0
0.18500000000000671,0
0.1900000000000066,0
0.1950000000000065,0
0.2000000000000064,0
0.2050000000000063,-2.7560445508270553E-13
0.21000000000000618,0
0.21500000000000608,2.7560445508270553E-13
0.22000000000000597,2.7560445508270553E-13
0.22500000000000586,-2.7560445508270553E-13
0.23000000000000576,0
0.23500000000000565,2.7560445508270553E-13
0.24000000000000554,2.7560445508270553E-13
0.24500000000000544,0
0.25000000000000533,0
0.2550000000000052,0
0.2600000000000051,0
0.265000000000005,0
0.2700000000000049,0
0.2750000000000048,0
0.2800000000000047,0
0.2850000000000046,0
0.2900000000000045,0
0.29500000000000437,0
0.30000000000000426,0
0.30500000000000416,0
0.31000000000000405,0
0.31500000000000394,0
0.32000000000000384,0
0.32500000000000373,-2.7560445508270553E-13
0.3300000000000036,0
0.3350000000000035,2.7560445508270553E-13
0.3400000000000034,2.7560445508270553E-13
0.3450000000000033,-2.7560445508270553E-13
0.3500000000000032,0
0.3550000000000031,2.7560445508270553E-13
0.360000000000003,2.7560445508270553E-13
0.3650000000000029,0
0.37000000000000277,0
0.37500000000000266,0
0.38000000000000256,0
0.38500000000000245,-2.7560445508270553E-13
0.39000000000000234,0
0.39500000000000224,2.7560445508270553E-13
0.40000000000000213,2.7560445508270553E-13
0.405000000000002,0
