% Model,SquareDomain2.mph
% Version,COMSOL 5.3.0.223
% Date,"Jul 12 2018, 14:55"
% Dimension,1
% Nodes,804
% Expressions,1
% Description,Line graph
% X,Height
0,3.7680350432532435
0.005000000000002558,3.2351842671558932
0.010000000000005116,2.7023334910585435
0.015000000000007674,2.1694827149611924
0.020000000000010232,1.705365215857964
0.025000000000010125,1.6327517249371424
0.03000000000001002,1.4914049570221986
0.03500000000000991,1.3500581891072547
0.040000000000009805,1.221081138335875
0.0450000000000097,1.154740418387848
0.05000000000000959,1.0760299812962564
0.055000000000009486,0.997319544204665
0.06000000000000938,0.92152796402971
0.06500000000000927,0.8627214606228829
0.07000000000000917,0.8009961002994205
0.07500000000000906,0.7392707399759573
0.08000000000000895,0.6785977762209923
0.08500000000000885,0.6238786148450025
0.09000000000000874,0.5681070569005144
0.09500000000000863,0.5123354989560268
0.10000000000000853,0.45703725659762207
0.10500000000000842,0.4045258078016242
0.11000000000000831,0.35154104341954345
0.1150000000000082,0.2985562790374624
0.1200000000000081,0.24594655874093344
0.125000000000008,0.19584820491440572
0.1300000000000079,0.14537480700232613
0.13500000000000778,0.09490140909024662
0.14000000000000767,0.04494635096304275
0.14500000000000757,-0.001437876945739624
0.15000000000000746,-0.048340444639397684
0.15500000000000735,-0.09524301233305574
0.16000000000000725,-0.14136728996526787
0.16500000000000714,-0.18225593576924323
0.17000000000000703,-0.22392287163466448
0.17500000000000693,-0.26558980750008576
0.18000000000000682,-0.3061758656730097
0.18500000000000671,-0.339678960695263
0.1900000000000066,-0.3742629334100135
0.1950000000000065,-0.40884690612476404
0.2000000000000064,-0.4420592016783391
0.2050000000000063,-0.4664556993124265
0.21000000000000618,-0.49222387410768964
0.21500000000000608,-0.5179920489029528
0.22000000000000597,-0.5421465600292461
0.22500000000000586,-0.5560843109777281
0.23000000000000576,-0.5716357255951799
0.23500000000000565,-0.5871871402126317
0.24000000000000554,-0.6009582770567802
0.24500000000000544,-0.6036012456974267
0.25000000000000533,-0.6080244921113763
0.2550000000000052,-0.6124477385253262
0.2600000000000051,-0.6150178963616106
0.265000000000005,-0.6061426212373171
0.2700000000000049,-0.599120434690689
0.2750000000000048,-0.5920982481440609
0.2800000000000047,-0.5832540086431179
0.2850000000000046,-0.5632943485605251
0.2900000000000045,-0.5451567414322471
0.29500000000000437,-0.5270191343039692
0.30000000000000426,-0.5071965814324709
0.30500000000000416,-0.4772394160222584
0.31000000000000405,-0.4489671963552661
0.31500000000000394,-0.4206949766882737
0.32000000000000384,-0.39097549579059415
0.32500000000000373,-0.35270964273040056
0.3300000000000036,-0.3158910509008941
0.3350000000000035,-0.2790724590713878
0.3400000000000034,-0.24113235187400384
0.3450000000000033,-0.19675601300151305
0.3500000000000032,-0.15350118949689978
0.3550000000000031,-0.11024636599228654
0.360000000000003,-0.06626532245437204
0.3650000000000029,-0.01835914722653905
0.37000000000000277,0.028820807967992662
0.37500000000000266,0.0760007631625244
0.38000000000000256,0.12346526641684533
