% Model,UnitSquare_Source.mph
% Version,COMSOL 5.3.0.223
% Date,"Jun 27 2019, 22:50"
% Dimension,1
% Nodes,525
% Expressions,1
% Description,Line graph
% cln1x,Height
0,-4.421309574064471
0.005387044622120723,-4.421628747994008
0.005392374628088353,-4.421629379083435
0.005397715191644278,-4.421630012048067
0.010784749256176705,-4.422587152802401
0.016161133866361452,-4.424177220283566
0.016177123826395773,-4.424182846719019
0.01619314463533349,-4.424188584208138
0.021564550155246432,-4.426411960823279
0.02691518198480249,-4.429253346002018
0.02695197640778061,-4.429275050306235
0.026988913684158886,-4.429296868623107
0.03233940266031479,-4.432772163930029
0.03765665539176307,-4.4368409233001405
0.037721139906159364,-4.436893982689711
0.03778604370797191,-4.436947476997125
0.04310287715200393,-4.441636038047675
0.04838536312647068,-4.44689382354836
0.04848461618387377,-4.446998019220666
0.048584557106762974,-4.4471037575670325
0.05386368279277348,-4.452972168940208
0.059101236808331827,-4.459376083962517
0.05924278874687702,-4.459557199737158
0.05938546421570442,-4.459740181340621
0.06462189470098056,-4.466753389065297
0.06979623994361385,-4.474241849159781
0.06999178982418143,-4.4745354763259515
0.07018980827496432,-4.474833598480479
0.0753616849473823,-4.4829009231321075
0.0804690871192659,-4.491398730013895
0.08073173970694882,-4.491849134394004
0.08099791833486357,-4.492308668112666
0.0861106688021527,-4.501389117971992
0.09112915159375143,-4.51080350834104
0.0914906232822143,-4.511500785392942
0.09185888489052232,-4.51221381012214
0.09687057776227588,-4.522183280876224
0.10184504037354095,-4.532552266199541
0.10229980714071356,-4.533522783493677
0.10276121770487519,-4.534511345627448
0.10772903651915124,-4.545401470132867
0.11262532428874847,-4.556576517409539
0.11315514196236913,-4.557810382385398
0.1135135176619561,-4.558649267270421
0.11765010182429508,-4.568495093069183
0.11801147117290035,-4.569369330994674
0.12222467958250721,-4.579729423832358
0.12250942468384463,-4.580440719824625
0.12679925734071937,-4.591327151554708
0.12700225351786723,-4.591849964966376
0.13050367584873665,-4.6009718942474995
0.13392012992950583,-4.610068272657851
0.13416783093353488,-4.6107353010604735
0.13444677765399787,-4.611487687441028
0.13783198601833313,-4.620721172997068
0.142515935596591,-4.633799203628318
0.14316618422123226,-4.635640056953446
0.14380318147704105,-4.637449376060427
0.14850038242413138,-4.650973989724094
0.15329529861514504,-4.665111905893471
0.15383514300167567,-4.666726617126602
0.15436100436484704,-4.668299908950293
0.15916139169098936,-4.68285005312234
0.1640510031295548,-4.697990376206394
0.16448832272552377,-4.699360224935635
0.16491766224919335,-4.700707588078291
0.16981525376005818,-4.716253379839882
0.17479700342631319,-4.73236680644368
0.17513566828099605,-4.733471867639674
0.17546825514560468,-4.7345582923642215
0.18045608280193393,-4.750993640350762
0.18553506248563745,-4.7680032464258275
0.18577650680779034,-4.768819447333459
0.18601444346533186,-4.769623027562666
0.19110509092603628,-4.7869558946790125
0.19627004685483104,-4.804789895342242
0.19643367186374833,-4.805358957904907
0.1965949427918329,-4.805920078775672
0.20176225280146043,-4.824028029502643
