% Model,SimpleTraces.mph
% Version,COMSOL 5.3.0.223
% Date,"Jul 12 2018, 17:06"
% Dimension,1
% Nodes,891
% Expressions,1
% Description,Line graph
% X,Height
0,-0.33761260030587437
0.0038461538461538325,-0.217836051328959
0.007692307692307665,-0.0980595023247588
0.011538461538461497,0.021717046674893936
0.01538461538461533,0.14149359566545172
0.019230769230769162,-0.0465709383615831
0.023076923076922995,-0.2185756991366361
0.026923076923076827,-0.08273937688500155
0.03076923076923066,0.053096945375727955
0.03461538461538449,0.18893326763645746
0.038461538461538325,-0.006699328203012556
0.04230769230769216,-0.21728064877152065
0.04615384615384599,-0.09639305126256659
0.04999999999999982,0.024494546264577366
0.053846153846153655,0.14538214376898395
0.05769230769230749,0.004441356122697471
0.06153846153846132,-0.16190503550205904
0.06538461538461515,-0.06642304198521742
0.06923076923076898,0.029058951527076715
0.07307692307692282,0.12454094508029812
0.07692307692307665,0.024150617382474593
0.08076923076923048,-0.11089501733295037
0.08461538461538431,-0.05006833086554252
0.08846153846153815,0.010758355597317859
0.09230769230769198,0.07158504206017824
0.09615384615384581,0.04004636894478608
0.09999999999999964,-0.041389329985577206
0.10384615384615348,-0.030459669324045535
0.10769230769230731,-0.01953000867160881
0.11153846153846114,-0.008600348014624615
0.11538461538461497,0.05885085176942084
0.11923076923076881,0.05471879261222057
0.12307692307692264,-0.005934805699325807
0.12692307692307647,-0.06658840397903987
0.1307692307692303,-0.12724200227694382
0.13461538461538414,0.08876146707052612
0.13846153846153797,0.19596199996612995
0.1423076923076918,0.026505465220907354
0.14615384615384563,-0.14295106951976777
0.14999999999999947,-0.3124076042604429
0.1538461538461533,0.14815039856785006
0.15769230769230713,0.4247206725403885
0.16153846153846096,0.07127640893486387
0.1653846153846148,-0.2821678546615658
0.16923076923076863,-0.6356121182670904
0.17307692307692246,0.29378763886029446
0.1769230769230763,0.8546834359640343
0.18076923076923013,0.13273521231212726
0.18461538461538396,-0.5892130113147687
0.1884615384615378,-1.311161234946212
0.19230769230769162,0.7641490971570875
0.19615384615384546,1.8680437055058974
0.1999999999999993,0.17467975810632197
0.20384615384615312,-1.5186841893091696
0.20769230769230695,-3.212048136701924
0.2115384615384608,3.3475541827317556
0.21538461538461462,5.479831805337199
0.21923076923076845,-0.6408568388974345
0.22307692307692228,-6.761545483125246
0.22692307692307612,-12.88223412735988
0.23076923076922995,56.747034943072094
0.23461538461538378,42.08869950447934
0.23846153846153761,-48.31959364878912
0.24230769230769145,-138.72788680205758
0.24615384615384528,-229.1361799553215
0.2499999999999991,-319.54447310858995
0.2499999999999991,2.8421709430404007E-11
0.2539999999999991,3.254285729781259E-11
0.2579999999999991,1.0231815394945443E-11
0.2619999999999991,5.6843418860808015E-12
0.2659999999999991,-6.821210263296962E-12
0.26999999999999913,-1.8189894035458565E-11
0.27399999999999913,6.821210263296962E-11
0.27799999999999914,7.73070496506989E-11
0.28199999999999914,9.094947017729282E-11
0.28599999999999914,8.185452315956354E-11
0.28999999999999915,7.73070496506989E-11
0.29399999999999915,5.2295945351943374E-11
0.29799999999999915,4.320099833421409E-11
0.30199999999999916,2.955857780762017E-11
0.30599999999999916,2.955857780762017E-11
0.30999999999999917,6.821210263296962E-12
0.31399999999999917,2.2737367544323206E-11
0.31799999999999917,4.092726157978177E-11
0.3219999999999992,3.637978807091713E-11
0.3259999999999992,5.002220859751105E-11
0.3299999999999992,5.002220859751105E-11
0.3339999999999992,2.955857780762017E-11
0.3379999999999992,3.410605131648481E-11
0.3419999999999992,3.865352482534945E-11
0.3459999999999992,4.320099833421409E-11
0.3499999999999992,5.2295945351943374E-11
0.3539999999999992,2.2737367544323206E-12
0.3579999999999992,-2.2737367544323206E-12
0.3619999999999992,2.5011104298755527E-11
0.3659999999999992,1.5916157281026244E-11
0.3699999999999992,2.5011104298755527E-11
0.3739999999999992,5.4569682106375694E-11
