0.000000000000000000e+00,-2.897720782561774122e+00,4.509044396022238860e-02,1.506437626728041757e+01
9.979999999999999288e-03,-2.899452334730676650e+00,4.763329656441564475e-01,1.507658726510203806e+01
1.995999999999999858e-02,-2.904066677344994130e+00,9.112931509756333481e-01,1.510912737134371930e+01
2.993999999999999787e-02,-2.911587816284945340e+00,1.350424269745425176e+00,1.516264913895349231e+01
3.991999999999999715e-02,-2.922050001148089216e+00,1.795728475925994161e+00,1.523806128075451483e+01
4.989999999999999991e-02,-2.935501549835644486e+00,2.249414162455539490e+00,1.533670060160657833e+01
5.987999999999999573e-02,-2.952006127796916068e+00,2.713895372454811383e+00,1.546038317306473608e+01
6.985999999999999155e-02,-2.971644321582133763e+00,3.191857070381210359e+00,1.561149635179322281e+01
7.983999999999999431e-02,-2.994515711188634910e+00,3.686339436997293273e+00,1.579312775859090934e+01
8.981999999999999706e-02,-3.020741573166346061e+00,4.200844247794076836e+00,1.600924492087319706e+01
9.979999999999999982e-02,-3.050468386443565993e+00,4.739471418255789104e+00,1.626494682708241513e+01
1.097799999999999887e-01,-3.083872378275089421e+00,5.307097429853123494e+00,1.656682037413298758e+01
1.197599999999999915e-01,-3.121165441116100503e+00,5.909612299238573563e+00,1.692345408892670733e+01
1.297399999999999942e-01,-3.162602884397926584e+00,6.554238889865608542e+00,1.734619461468881951e+01
1.397199999999999831e-01,-3.208493675242016341e+00,7.249968435632275110e+00,1.785029001400868509e+01
1.496999999999999997e-01,-3.259214089842550344e+00,8.008159321983381318e+00,1.845667176582713509e+01
1.596799999999999886e-01,-3.315226056852611514e+00,8.843359596963738412e+00,1.919483516169088233e+01
1.696599999999999775e-01,-3.377101889177673844e+00,9.774412316570847636e+00,2.010770002604978046e+01
1.796399999999999941e-01,-3.445557313225058316e+00,1.082582503576770350e+01,2.126024537871106190e+01
1.896199999999999830e-01,-3.521493575995521930e+00,1.202898630976009109e+01,2.275582484027906460e+01
1.995999999999999996e-01,-3.606042224056534629e+00,1.342107799263541246e+01,2.476938459585716146e+01
2.095799999999999885e-01,-3.700572423070201289e+00,1.503179544398037137e+01,2.762142870626373536e+01
2.195599999999999774e-01,-3.806460573536004421e+00,1.680930562185142563e+01,3.195998383213203908e+01
2.295399999999999940e-01,-3.923557047262169029e+00,1.820594301225063205e+01,3.923521320530839773e+01
2.395199999999999829e-01,-4.040765599299534827e+00,1.558374041585337899e+01,5.234350550925125845e+01
2.494999999999999440e-01,-4.089456363426202223e+00,-4.832142830559624791e+00,6.418841430933370873e+01
2.594799999999999884e-01,-3.982866108066473121e+00,-2.310848207302491630e+01,5.049799889633521133e+01
2.694599999999999773e-01,-3.819133440163082760e+00,-2.491423418258189670e+01,3.789965936214790787e+01
2.794399999999999662e-01,-3.657810830187491202e+00,-2.343668422840382348e+01,3.082911193201301003e+01
2.894199999999999551e-01,-3.507714241372899444e+00,-2.170104176886234981e+01,2.648883309937996344e+01
2.993999999999999995e-01,-3.368596116083070413e+00,-2.015699952480273183e+01,2.354480444157930918e+01
3.093799999999999883e-01,-3.238984443914882050e+00,-1.884016858291504448e+01,2.139591239003121004e+01
3.193599999999999772e-01,-3.117462827501404909e+00,-1.771875653517602700e+01,1.974157355757837706e+01
3.293399999999999661e-01,-3.002855184221116414e+00,-1.675614992250325486e+01,1.841617440548768769e+01
3.393199999999999550e-01,-2.894210082432146613e+00,-1.592194217068850826e+01,1.732110796452336743e+01
3.492999999999999994e-01,-2.790755114523122860e+00,-1.519257058328138044e+01,1.639395513433892759e+01
3.592799999999999883e-01,-2.691855325447888081e+00,-1.455003984122865646e+01,1.559322291490652468e+01
3.692599999999999771e-01,-2.596980769950021362e+00,-1.398057537718946364e+01,1.489021160732937332e+01
3.792399999999999660e-01,-2.505682159995455294e+00,-1.347355247553493207e+01,1.426440962082053687e+01
3.892199999999999549e-01,-2.417572681054580119e+00,-1.302070444493875989e+01,1.370075018671583855e+01
3.991999999999999993e-01,-2.332314314832672597e+00,-1.261554903761114765e+01,1.318790573383639853e+01
4.091799999999999882e-01,-2.249607419860257806e+00,-1.225297394108109295e+01,1.271718790869261184e+01
4.191599999999999770e-01,-2.169182670464055551e+00,-1.192893595961604802e+01,1.228181536112987793e+01
4.291399999999999659e-01,-2.090794711892927094e+00,-1.164024146731350484e+01,1.187641260811094668e+01
4.391199999999999548e-01,-2.014217070625093697e+00,-1.138438553879408666e+01,1.149665845414106613e+01
4.490999999999999437e-01,-1.939237984618013444e+00,-1.115943413596358269e+01,1.113903372095827393e+01
4.590799999999999881e-01,-1.865656905081199524e+00,-1.096393858613975247e+01,1.080063638506571344e+01
4.690599999999999770e-01,-1.793281481015106982e+00,-1.079687498101058907e+01,1.047904330920497706e+01
4.790399999999999658e-01,-1.721924878323306984e+00,-1.065760354155595735e+01,1.017220462667328640e+01
4.890199999999999547e-01,-1.651403312085703678e+00,-1.054584477364004869e+01,9.878361184562661990e+00
4.989999999999999436e-01,-1.581533686908142000e+00,-1.046167062437852557e+01,9.595978237439997116e+00
5.089799999999999880e-01,-1.512131248250769833e+00,-1.040551001841705414e+01,9.323690365971353700e+00
5.189599999999999769e-01,-1.443007148054946676e+00,-1.037816925084296038e+01,9.060253704308941280e+00
5.289399999999999658e-01,-1.373965821095144202e+00,-1.038086887175691331e+01,8.804502178632732878e+00
5.389199999999999546e-01,-1.304802053175316834e+00,-1.041530006352950366e+01,8.555304678140286612e+00
5.488999999999999435e-01,-1.235297596774878492e+00,-1.048370526982903428e+01,8.311519910564593161e+00
5.588799999999999324e-01,-1.165217150510192923e+00,-1.058899024785383247e+01,8.071945073877989429e+00
5.688599999999999213e-01,-1.094303460278995388e+00,-1.073487817895204444e+01,7.835253239429627037e+00
5.788399999999999102e-01,-1.022271213218324259e+00,-1.092612161873135079e+01,7.599912168032835424e+00
5.888200000000000101e-01,-9.487992663746989130e-01,-1.116879593171356966e+01,7.364073576838121582e+00
5.987999999999999989e-01,-8.735205567710738750e-01,-1.147071019040134843e+01,7.125415549283235173e+00
6.087799999999999878e-01,-7.960087394685418927e-01,-1.184199137523097711e+01,6.880909780730046776e+00
6.187599999999999767e-01,-7.157601288273489626e-01,-1.229593056023318276e+01,6.626465700883349186e+00
6.287399999999999656e-01,-6.321687588450315420e-01,-1.285023573542371800e+01,6.356367206263264791e+00
6.387199999999999545e-01,-5.444911199686307546e-01,-1.352893440464953478e+01,6.062347955592266580e+00
6.486999999999999433e-01,-4.517949757855174164e-01,-1.436534871998588692e+01,5.732010782421908424e+00
6.586799999999999322e-01,-3.528828403328680974e-01,-1.540690670755170366e+01,5.345998881527489033e+00
6.686599999999999211e-01,-2.461736322255192455e-01,-1.672322828581044263e+01,4.872653832553809572e+00
